========================================================================================================================
[0.1657448, 0.602457, 1.824951, 1.104614, 3.03244, -0.02586412, -1.6616555732181302, 0.6052841966715818]
[-0.1675186, 0.5938816, 2.011475, 1.156982, 2.983551, -0.1206222, -1.4832652655389702, 0.5751908425409215]
[0.1678848, 0.3544655, 1.638916, 1.167664, 3.065613, -0.06802797, -1.8705125827071063, 0.7124611633543146]
[0.158226, 0.3468666, 1.639893, 1.16864, 3.065186, -0.2548013, -1.8691378035030335, 0.7126318607372554]
[0.145031, 0.8244362, 0.3393555, 2.033875, 4.626495, -0.07859421, -13.633181133059582, 5.993346210684666]
[0.1383781, 0.8281212, 0.5253906, 1.981628, 4.593201, 0.006567955, -8.742449902986463, 3.7717233616284718]
[0.4757519, 0.5839615, 0.3388672, 2.148315, 4.575714, 0.05830288, -13.502971075394727, 6.339695904472314]
[0.1395054, 0.5799713, 0.3383789, 2.045166, 4.559906, -0.03543568, -13.475739769826074, 6.044011609470922]
[0.1391392, 0.579464, -0.03613281, 2.044556, 4.559418, -0.03557205, 126.18498256847447, -56.58447267179054]
[2.108299, -0.1494236, -0.02124023, 3.016907, 6.116394, 0.1930442, 287.962700968869, -142.0373979001169]
[2.098789, 0.3362522, -0.3942871, 2.891418, 6.115509, 0.005564213, 15.510294402226195, -7.333280748977077]
[2.428417, 0.09305763, -0.3945313, 3.110168, 6.131226, 0.1416278, 15.540531258229702, -7.883197099951259]
[2.102427, 0.08566856, -0.2053223, 3.058716, 6.149139, -0.03721571, 29.94871477671933, -14.897144635531552]
[-5.249956, 4.065699, -0.1723633, 6.634644, 13.51559, -1.089342, 78.41338614426621, -38.492208028043095]
[-5.574877, 4.068506, 0.01367188, 6.582397, 13.6666, -0.9969721, -999.6138058555224, 481.4551473535461]
[-5.582872, 3.815044, 0.01660156, 6.59491, 13.79935, -1.225667, -831.2080310525034, 397.2464033500466]
[-5.582615, 4.063862, 0.5783691, 6.531738, 13.89963, -1.183684, -24.032456090755886, 11.293373038082429]
[-5.906515, 4.307423, 0.3913574, 6.572815, 13.9838, -1.134965, -35.73153337588608, 16.794916871381503]
[-13.80935, 4.010523, 16.71045, 7.392761, 23.37061, -1.391459, -1.3985625761125522, 0.44240346609456954]
[-13.80604, 4.25535, 16.71265, 7.382202, 23.50369, -1.434698, -1.4063413043413222, 0.44171343263934804]
[-13.4747, 4.019753, 16.89966, 7.34082, 23.48642, -1.296723, -1.3897569536901924, 0.4343767862785405]
[-13.80779, 4.012377, 17.46069, 7.39386, 23.63751, -1.391745, -1.3537557794107793, 0.42345749222968854]
[-13.81288, 4.259123, 17.46167, 7.38324, 23.70383, -1.350147, -1.3574778357396513, 0.42282553730542377]
[-12.93151, 4.208447, -3.694824, 9.402344, 22.9599, -0.7284822, 6.214071360367909, -2.5447339304930354]
[-12.93576, 4.454159, -4.070313, 9.390808, 22.89276, -0.6867814, 5.624324222731766, -2.307146403728657]
[-13.26556, 4.452763, -4.633789, 9.442566, 22.90988, -0.5950427, 4.944092188919263, -2.0377634803829]
[-12.94362, 4.699579, -4.819336, 9.379639, 22.8252, -0.6451397, 4.736171123988865, -1.9462513093090001]
[-8.612916, 3.309778, -9.330811, 8.599731, 18.76923, 0.3108702, 2.01153254524178, -0.9216488255951171]
[-8.615571, 2.81893, -9.331055, 8.622253, 18.70276, 0.3123507, 2.0043564205762374, -0.9240383857988193]
[-8.280451, 2.826017, -9.331055, 8.621765, 18.7186, 0.4068408, 2.0060539778192283, -0.9239860873181007]
[-7.944963, 2.834215, -9.517578, 8.568665, 18.70096, 0.5016818, 1.9648864448497294, -0.9002988995729795]
[-7.944233, 2.835833, -9.330322, 8.516785, 18.66794, 0.5021672, 2.000781966581646, -0.9128071892910019]
[-0.5899296, 2.228857, -5.234375, 7.077759, 12.30273, 1.510865, 2.350372298507463, -1.3521688835820895]
[0.07250404, 2.233961, -5.045898, 7.129517, 12.30103, 1.512803, 2.4378277166918556, -1.4129332380480144]
[0.07334518, 2.23233, -4.858398, 7.181702, 12.20151, 1.512693, 2.5114266060540946, -1.4782037206503047]
[0.07407761, 2.233948, -4.671387, 7.129883, 12.16849, 1.513179, 2.604898716376956, -1.5262882308830332]
[-0.2468681, 2.478767, -4.672363, 7.11853, 12.15317, 1.562465, 2.6010757297752765, -1.5235395879986209]
[3.092062, 2.265245, -0.3757324, 6.968018, 8.823822, 1.709835, 23.48432554658581, -18.545161396781324]
[3.088461, 2.264954, -0.7497559, 6.968445, 8.823364, 1.709777, 11.768315527760434, -9.294284979951474]
[2.766386, 2.75791, -0.5646973, 6.893555, 8.84137, 1.801063, 15.656830659540962, -12.207522508076451]
[2.769258, 2.511534, -0.5646973, 6.904785, 8.841522, 1.759386, 15.657099830298463, -12.227409268647115]
[2.776724, 2.757093, -0.3771973, 6.841309, 8.742126, 1.716952, 23.176533872326235, -18.137216252608383]
[4.084785, 1.31142, -2.065186, 5.707275, 7.837769, 1.361154, 3.7951879394882586, -2.763564637761441]
[4.083294, 1.314007, -2.439697, 5.602905, 7.837311, 1.361771, 3.2124116232466573, -2.296557728275274]
[3.749296, 1.303814, -2.44043, 5.707153, 7.821442, 1.266524, 3.2049442106514014, -2.3385850034625046]
[4.07752, 1.060188, -2.437988, 5.614807, 7.903564, 1.133159, 3.2418387621268034, -2.3030494817858007]
[0.6981277, 1.708586, -9.17041, 6.417114, 9.997711, 0.3187675, 1.0902141779920418, -0.6997630422194863]
[1.025337, 1.709856, -8.981445, 6.365417, 10.04663, 0.22681, 1.1185983992553536, -0.708729719994945]
[1.36137, 1.960958, -9.35498, 6.354248, 10.06213, 0.278244, 1.0755907548706678, -0.6792369411799919]
========================================================================================================================
[-2.926455, 5.862909, -0.9301758, 3.641052, -10.33453, -3.485347, -11.1102976448108, -3.9143697352693976]
[-3.591917, 5.610907, -0.7451172, 3.704529, -10.33249, -3.444901, -13.866932611406634, -4.971740016201478]
[-3.263975, 5.613791, -0.3688965, 3.601013, -10.31656, -3.536374, -27.96600130388876, -9.761580822805312]
[-3.245834, 5.622049, -0.3708496, 3.495972, -10.38239, -3.433442, -27.996228120510306, -9.426926710990116]
[-3.57921, 5.616732, -0.1838379, 3.444397, -10.36475, -3.527606, -56.37983245021837, -18.736054970166652]
[2.427422, 0.9487247, -1.523926, -1.921265, -13.44095, -2.534256, -8.819949262628239, 1.2607337889110102]
[1.765724, 0.9452457, -1.52417, -2.025024, -13.47226, -2.535706, -8.839079630224974, 1.3286077012406754]
[1.765724, 0.9452457, -1.52417, -2.025024, -13.47226, -2.535706, -8.839079630224974, 1.3286077012406754]
[2.099205, 0.4616489, -1.525146, -2.003296, -13.45636, -2.439894, -8.822997929378564, 1.3135109687859394]
[-0.4871483, -1.371929, -0.05371094, -5.771667, -12.7132, -1.399706, -236.69665807375557, 107.45794059832131]
[-0.8177567, -1.134716, -0.05371094, -5.782043, -12.72894, -1.537198, -236.98970824193358, 107.65112284387502]
[-1.145073, -1.132732, -0.2421875, -5.834412, -12.71136, -1.444645, -52.48561548387097, 24.090475354838713]
[-1.144711, -1.131622, -0.4301758, -5.886902, -12.74484, -1.444296, -29.62705015019441, 13.684874881385703]
[-0.8115158, -1.368694, -0.05615234, -5.876343, -12.7951, -1.306589, -227.86405695648656, 104.65001102358335]
[-3.435396, -3.273016, -0.8234863, -7.559387, -12.45422, -0.4670849, -15.123773158096254, 9.17973620204732]
[-3.114273, -3.275431, -1.383057, -7.506714, -12.40622, -0.5599132, -8.970143674483408, 5.427624457994139]
[-3.104712, -2.778921, -1.571289, -7.477722, -12.43933, -0.3747859, -7.9166404143349824, 4.758973046969717]
[-3.108131, -3.020502, -1.572754, -7.571045, -12.50595, -0.3309531, -7.95162498394536, 4.8138774404643065]
[-3.443983, -3.029215, -1.759766, -7.518738, -12.48877, -0.4259286, -7.096835602006176, 4.272578285976659]
[-2.065514, -4.60541, 0.4729004, -9.736816, -12.15503, 1.118206, 25.703150177077458, -20.589570235085443]
[-2.06176, -4.356897, 0.2858887, -9.904053, -12.18839, 1.076307, 42.633339477915705, -34.64303765766188]
[-1.726748, -4.346548, 0.2858887, -10.00848, -12.10605, 1.171394, 42.34532529617295, -35.0083091776625]
[-1.735878, -4.346254, 0.09790039, -9.956543, -12.1398, 1.255746, 124.00154892130664, -101.70074909813944]
[-1.735878, -4.346254, 0.09790039, -9.956543, -12.1398, 1.255746, 124.00154892130664, -101.70074909813944]
[0.04675674, -5.815216, 3.62085, -13.38135, -12.55066, 4.652674, 3.4662192579090547, -3.695637764613281]
[0.3756256, -5.574144, 3.623779, -13.28748, -12.4686, 4.516555, 3.4407727402802437, -3.6667467856069593]
[0.04554749, -5.329031, 3.435791, -13.24701, -12.51767, 4.650192, 3.6433153238948472, -3.8555924967496567]
[0.04951859, -5.328232, 4.184326, -13.24683, -12.51675, 4.650387, 2.991341974788771, -3.1658216878895185]
[5.184608, 5.433607, -5.097168, 5.932312, -15.00668, 4.760334, -2.9441211276536303, -1.1638447074924743]
[4.849995, 5.41795, -4.722656, 6.245605, -15.02203, 4.663797, -3.180843576157146, -1.3224772246803496]
[5.185768, 5.909742, -4.721924, 6.430969, -15.00626, 4.755539, -3.1779969351476223, -1.3619382692309323]
[4.849297, 5.895559, -4.534424, 6.692505, -14.98865, 4.65927, -3.305524582615124, -1.475932775585168]
[4.508928, 6.128202, -4.908203, 6.889709, -15.07162, 4.60505, -3.0707002134997268, -1.403713130854612]
[-1.228567, 15.90846, -0.7282715, 18.8418, -14.54031, 1.341792, -19.96550736916109, -25.871944734896257]
[-1.551802, 15.9086, -0.7312012, 18.84058, -14.62225, 1.434158, -19.997573855185138, -25.766615262666416]
[-1.223763, 15.90823, -0.3547363, 18.84113, -14.67282, 1.34209, -41.362612171350946, -53.11305891164789]
[-0.8912258, 15.91519, -0.729248, 18.84058, -14.59097, 1.436365, -20.008241366448726, -25.835627934529814]
[-1.223396, 15.90934, -0.5422363, 18.78864, -14.70633, 1.342438, -27.121625756150962, -34.65028069865481]
[1.089338, 11.15867, -1.115234, 12.60388, -14.83102, 0.125824, -13.298572317558467, -11.301556444656457]
[1.415163, 11.15928, -1.300781, 12.55188, -14.84906, 0.03388691, -11.41549576754273, -9.649495187890968]
[1.092178, 11.16318, -0.9284668, 12.44733, -14.86404, 0.1269836, -16.009231563261064, -13.40632750681015]
[1.095055, 10.9168, -0.9284668, 12.45856, -14.86389, 0.08530617, -16.00907000659582, -13.418422715814932]
[-0.2322102, 9.256397, 1.31543, 9.208008, -13.26236, -0.7685151, 10.082148042845304, 6.9999984795846215]
[-0.2323208, 9.259651, 1.314941, 9.103821, -13.19583, -0.7679214, 10.035301964118544, 6.92336842489511]
[-0.5681744, 9.250946, 1.126953, 9.156311, -13.17871, -0.8628988, 11.694107917544033, 8.124838391663184]
[-0.8891239, 9.495766, 1.125977, 9.144958, -13.19403, -0.8136148, 11.717850364616684, 8.121798225008149]
[-0.564394, 9.493641, 0.940918, 9.197144, -13.14554, -0.9063835, 13.970973028467943, 9.774649863218686]
[-1.55789, 7.440178, -1.512939, 2.264282, -12.09949, -1.826311, -7.997341598041956, -1.4966115619995255]
[-1.555889, 7.446312, -1.512695, 2.055725, -12.03299, -1.825042, -7.954670306968689, -1.3589818172202592]
[-1.559414, 7.207987, -1.51416, 1.858276, -12.03308, -1.780614, -7.947033338616791, -1.2272652824008032]
[-1.553913, 7.458273, -1.514404, 1.638916, -12.03296, -1.822185, -7.945673677565563, -1.0822184833109263]
[-1.552561, 7.465364, -1.702881, 1.378113, -12.06644, -1.820408, -7.0858973703975785, -0.8092832088677951]
[-3.791824, -3.812601, -2.713867, -17.31763, -10.81348, -2.491827, -3.9845283501365394, 6.381163852171091]
[-3.788696, -4.054611, -2.900391, -17.46295, -10.78027, -2.532561, -3.71683335108956, 6.020895113796726]
[-4.123817, -4.061707, -2.901367, -17.46234, -10.79611, -2.627051, -3.7210425292629306, 6.018659480169176]
[-4.120722, -4.052841, -2.902588, -17.77539, -10.79608, -2.624949, -3.719466903329029, 6.1239797036300025]
[-3.785345, -4.041388, -3.089111, -17.93243, -10.74722, -2.529517, -3.479065659990852, 5.805045529280107]
[-0.7704258, -7.769615, -4.051514, -23.12762, -12.16891, -1.918142, -3.0035463286070345, 5.708389505750196]
[-0.4363194, -7.762682, -4.050537, -23.12793, -12.21957, -1.823493, -3.0167777753912626, 5.7098429171243215]
[-0.1131496, -8.007868, -4.049561, -23.11719, -12.27075, -1.872696, -3.0301432673813284, 5.708566928612757]
[-0.7688255, -8.019903, -4.425537, -23.0127, -12.30225, -1.960391, -2.7798321424044135, 5.199979121177837]
[0.2884827, -8.011011, 3.436035, -20.92883, -13.44022, -0.5831776, 3.9115492129736746, -6.09098277520456]
[0.2932091, -8.258867, 3.622559, -20.86572, -13.47305, -0.625124, 3.7192078859171103, -5.759939313617805]
[-0.03188705, -8.257242, 3.433105, -20.91858, -13.52203, -0.5324926, 3.9387172836251736, -6.093195518342725]
[0.2907028, -8.011377, 3.435059, -20.92944, -13.50674, -0.5830984, 3.932025621685101, -6.092890980911827]
[0.28969, -8.011534, 3.435059, -20.92908, -13.57321, -0.5829387, 3.9513760899012214, -6.092786179218464]
[1.251961, -4.91457, -0.8642578, -18.00342, -15.42737, -0.6577802, -17.850426111283, 20.83107609789579]
[1.251961, -4.91457, -0.8642578, -18.00342, -15.42737, -0.6577802, -17.850426111283, 20.83107609789579]
[0.9236221, -4.667686, -0.8662109, -18.01514, -15.44296, -0.5238194, -17.828175563249086, 20.797637157417437]
[1.246975, -4.671078, -0.8635254, -17.90997, -15.42752, -0.6167765, -17.865739675984052, 20.74052482995868]
[1.252071, -4.91782, -0.8649902, -17.89948, -15.49387, -0.6583748, -17.912191375116155, 20.69327490646715]
[0.6109676, -4.453489, 2.883789, -16.7735, -15.18765, -0.482532, 5.266560764327764, -5.816479638420147]
[0.6082287, -4.946894, 2.883789, -16.64691, -15.12115, -0.4820437, 5.24350082478295, -5.772582529443034]
[0.6113644, -4.703257, 2.509521, -16.6582, -15.18799, -0.5250206, 6.052147003352433, -6.637999841403998]
[0.2755127, -4.711962, 2.32251, -16.60577, -15.17084, -0.619998, 6.532088128791695, -7.149924004632919]
[1.225142, 0.3062115, -2.899658, -11.52777, -15.39682, -0.2604122, -5.309874474851862, 3.9755619455811684]
[0.8857632, 0.5442371, -2.712158, -11.48578, -15.44586, -0.3134146, -5.695044315264818, 4.234922891660442]
[0.8931522, 0.5421543, -2.711182, -11.48541, -15.44556, -0.3980913, -5.696983824767205, 4.2363109521972335]
[1.210855, 0.5426197, -2.522217, -11.4328, -15.39694, -0.4060469, -6.104526295715238, 4.532837579002917]
[1.219006, 0.5363255, -2.33374, -11.27625, -15.36313, -0.491827, -6.58305123964109, 4.831836451361333]
[0.224205, 4.300089, 2.561523, -4.98822, -13.80792, 0.0003724098, 5.3905118166028565, -1.94736490751791]
[0.2207069, 4.541594, 2.373047, -4.843628, -13.84158, 0.04096985, 5.8328301125093605, -2.0411007451601253]
[-0.1013355, 4.783682, 2.372559, -4.750671, -13.79041, 0.08942127, 5.812462408732512, -2.002340510815537]
[0.2222691, 4.784651, 2.187012, -4.802063, -13.74194, -0.002593994, 6.283431458080705, -2.1957186334597156]
[0.2237606, 4.782064, 2.561523, -4.697815, -13.74146, -0.003211021, 5.364566314649527, -1.8339929018790773]
[-2.444403, 5.196337, 0.3208008, -2.218445, -12.14026, 0.4240303, 37.84360886880581, -6.915334999164591]
[-2.446623, 5.196711, 0.3222656, -2.217834, -12.07376, 0.4239502, 37.46524605791, -6.882006642967788]
[-2.770445, 5.687899, 0.3203125, -2.240417, -12.08923, 0.5149117, 37.74198634146342, -6.994472585365854]
[-2.107721, 5.446482, 0.137207, -2.17749, -12.02478, 0.4749556, 87.63969768306282, -15.870108667925107]
[-2.110849, 5.202841, 0.5107422, -2.166199, -11.95795, 0.5179315, 23.41288814591784, -4.241276714553839]
[-5.425806, 3.720934, -1.934326, -2.256897, -11.08627, 0.9676132, -5.731334842213774, 1.1667614455887994]
[-5.759546, 3.470057, -2.309326, -2.349426, -11.10242, 0.8320618, -4.807645174392875, 1.0173643738476075]
[-5.421289, 3.720188, -2.119629, -2.308044, -11.11942, 0.8833652, -5.245927471269736, 1.0888905558472732]
[-5.419544, 3.721962, -1.932617, -2.360229, -11.08594, 0.8836908, -5.736232269508133, 1.2212606015573702]
[-5.100456, 0.5218563, -1.373291, -2.893372, -12.03448, 0.1190019, -8.76324100281732, 2.1068892172161617]
[-4.778502, 0.2772007, -1.372314, -2.882263, -11.9527, 0.06955814, -8.709887095810434, 2.1002941017872003]
[-4.455183, 0.5252857, -1.747803, -2.997986, -12.00439, 0.01964855, -6.868274056057806, 1.7152882790566213]
[-5.114639, 0.2705517, -1.935791, -2.934448, -12.06903, -0.02456331, -6.23467616080455, 1.5158909200425046]
[-5.112894, 0.2723255, -1.748779, -2.986633, -12.03555, -0.02423763, -6.8822589932747364, 1.707839012247974]
[-4.848272, -2.748859, -2.496826, -4.309753, -14.35223, -2.861899, -5.748189901899452, 1.7260926472249167]
[-4.844671, -2.748566, -2.122803, -4.309937, -14.35178, -2.861842, -6.760768662942345, 2.030304743304018]
[-4.510931, -2.742138, -2.497314, -4.31073, -14.40286, -2.767327, -5.767340430558593, 1.7261465718768247]
[-4.513805, -2.740814, -2.684814, -4.362366, -14.43637, -2.766899, -5.377046603600846, 1.6248298764830635]
[-4.510853, -2.739563, -2.498291, -4.414734, -14.53586, -2.766334, -5.818321404512124, 1.7671015906473666]
[1.828152, -2.920881, -0.6303711, -3.99707, -18.55692, -2.042917, -29.438088135702927, 6.340820510331137]
